datasets/lsh1GB.dat	9956009	61.1735
datasets/lsh5GB.dat	49742981	319.78
datasets/lsh10GB.dat	99482711	666.653
datasets/lsh1GB.dat	9956009	61.7419
datasets/lsh5GB.dat	49742981	310.419
datasets/lsh10GB.dat	99482711	658.874
datasets/lsh1GB.dat	9956009	62.5538
datasets/lsh5GB.dat	49742981	319.548
datasets/lsh10GB.dat	99482711	663.871
