datasets/lsh1GB.dat	4	4	0	9956009	25.2881	11.527
datasets/lsh1GB.dat	4	4	0	9956009	21.4165	11.5089
datasets/lsh1GB.dat	4	4	0	9956009	21.4666	11.4707
datasets/lsh1GB.dat	8	8	0	9956009	16.5952	6.86102
datasets/lsh1GB.dat	8	8	0	9956009	16.8234	6.90128
datasets/lsh1GB.dat	8	8	0	9956009	16.7091	6.7916
datasets/lsh1GB.dat	16	16	0	9956009	23.549	13.6294
datasets/lsh1GB.dat	16	16	0	9956009	23.9296	13.8333
datasets/lsh1GB.dat	16	16	0	9956009	23.2896	13.3595
datasets/lsh1GB.dat	4	4	1	9956009	133.572	123.751
datasets/lsh1GB.dat	4	4	1	9956009	133.526	123.712
datasets/lsh1GB.dat	4	4	1	9956009	133.976	123.767
datasets/lsh1GB.dat	8	8	1	9956009	47.9639	38.2259
datasets/lsh1GB.dat	8	8	1	9956009	48.0141	38.2587
datasets/lsh1GB.dat	8	8	1	9956009	47.9841	38.281
datasets/lsh1GB.dat	16	16	1	9956009	23.7464	13.8228
datasets/lsh1GB.dat	16	16	1	9956009	25.19	13.8699
datasets/lsh1GB.dat	16	16	1	9956009	24.0978	13.877
datasets/lsh5GB.dat	4	4	0	49742981	124.186	57.4192
datasets/lsh5GB.dat	4	4	0	49742981	116.624	57.5918
datasets/lsh5GB.dat	4	4	0	49742981	118.457	58.3599
datasets/lsh5GB.dat	8	8	0	49742981	94.0123	34.558
datasets/lsh5GB.dat	8	8	0	49742981	102.229	34.6026
datasets/lsh5GB.dat	8	8	0	49742981	97.9991	34.8815
datasets/lsh5GB.dat	16	16	0	49742981	126.627	68.6775
datasets/lsh5GB.dat	16	16	0	49742981	127.085	70.8557
datasets/lsh5GB.dat	16	16	0	49742981	126.501	68.764
datasets/lsh5GB.dat	4	4	1	49742981	678.871	621.059
datasets/lsh5GB.dat	4	4	1	49742981	679.163	620.283
datasets/lsh5GB.dat	4	4	1	49742981	676.045	619.974
datasets/lsh5GB.dat	8	8	1	49742981	257.951	192.142
datasets/lsh5GB.dat	8	8	1	49742981	252.576	191.357
datasets/lsh5GB.dat	8	8	1	49742981	250.445	191.693
datasets/lsh5GB.dat	16	16	1	49742981	129.627	70.0314
datasets/lsh5GB.dat	16	16	1	49742981	128.032	69.8232
datasets/lsh5GB.dat	16	16	1	49742981	125.09	69.7552
