datasets/lsh1GB.dat	16	16	1	9956009	17.9653	8.02315
datasets/lsh5GB.dat	1	1	0	49742981	294.199	226.04
datasets/lsh5GB.dat	1	1	0	49742981	285.307	221.673
datasets/lsh5GB.dat	1	1	0	49742981	284.48	227.781
datasets/lsh5GB.dat	2	2	0	49742981	172.079	113.338
datasets/lsh5GB.dat	2	2	0	49742981	183.483	110.688
datasets/lsh5GB.dat	2	2	0	49742981	170.316	112.263
datasets/lsh5GB.dat	4	4	0	49742981	119.91	55.9449
datasets/lsh5GB.dat	4	4	0	49742981	120.283	56.5779
datasets/lsh5GB.dat	4	4	0	49742981	121.82	56.6745
datasets/lsh5GB.dat	8	8	0	49742981	90.6859	33.9973
datasets/lsh5GB.dat	8	8	0	49742981	94.5447	34.174
datasets/lsh5GB.dat	8	8	0	49742981	96.9646	33.6075
datasets/lsh5GB.dat	12	12	0	49742981	127.547	65.932
datasets/lsh5GB.dat	12	12	0	49742981	118.772	64.6071
datasets/lsh5GB.dat	12	12	0	49742981	137.308	66.4696
datasets/lsh5GB.dat	16	16	0	49742981	132.036	68.3741
datasets/lsh5GB.dat	16	16	0	49742981	127.485	68.9556
datasets/lsh5GB.dat	16	16	0	49742981	133.787	69.2829
datasets/lsh5GB.dat	1	1	1	49742981	329.455	266.53
datasets/lsh5GB.dat	1	1	1	49742981	332.602	268.797
datasets/lsh5GB.dat	1	1	1	49742981	329.916	271.508
datasets/lsh5GB.dat	2	2	1	49742981	210.026	135.398
datasets/lsh5GB.dat	2	2	1	49742981	192.069	134.231
datasets/lsh5GB.dat	2	2	1	49742981	193.659	136.446
datasets/lsh5GB.dat	4	4	1	49742981	129.031	69.2221
datasets/lsh5GB.dat	4	4	1	49742981	128.269	70.1424
datasets/lsh5GB.dat	4	4	1	49742981	133.527	70.163
datasets/lsh5GB.dat	8	8	1	49742981	115.317	40.6649
datasets/lsh5GB.dat	8	8	1	49742981	113.609	40.2411
datasets/lsh5GB.dat	8	8	1	49742981	105.874	40.628
datasets/lsh5GB.dat	12	12	1	49742981	96.1043	41.9441
datasets/lsh5GB.dat	12	12	1	49742981	93.2329	41.7832
datasets/lsh5GB.dat	12	12	1	49742981	109.309	41.7747
datasets/lsh5GB.dat	16	16	1	49742981	101.925	41.3772
datasets/lsh5GB.dat	16	16	1	49742981	106.465	41.9125
datasets/lsh5GB.dat	16	16	1	49742981	99.4244	41.715
datasets/lsh10GB.dat	1	1	0	99482711	586.326	449.887
datasets/lsh10GB.dat	1	1	0	99482711	559.615	447.12
datasets/lsh10GB.dat	1	1	0	99482711	577.236	455.459
datasets/lsh10GB.dat	2	2	0	99482711	340.262	229.277
datasets/lsh10GB.dat	2	2	0	99482711	350.199	230.174
datasets/lsh10GB.dat	2	2	0	99482711	335.091	227.398
datasets/lsh10GB.dat	4	4	0	99482711	233.522	113.242
datasets/lsh10GB.dat	4	4	0	99482711	231.585	114.822
datasets/lsh10GB.dat	4	4	0	99482711	238.773	113.571
datasets/lsh10GB.dat	8	8	0	99482711	194.416	68.3631
datasets/lsh10GB.dat	8	8	0	99482711	183.139	68.524
datasets/lsh10GB.dat	8	8	0	99482711	183.827	67.4706
datasets/lsh10GB.dat	8	16	0	99482711	203.517	79.4223
datasets/lsh10GB.dat	8	16	0	99482711	189.219	80.3453
datasets/lsh10GB.dat	8	16	0	99482711	196.682	82.1819
datasets/lsh10GB.dat	8	24	0	99482711	205.962	79.1862
datasets/lsh10GB.dat	8	24	0	99482711	193.717	79.0618
datasets/lsh10GB.dat	8	24	0	99482711	188.391	78.6032
datasets/lsh10GB.dat	1	1	1	99482711	674.62	549.084
datasets/lsh10GB.dat	1	1	1	99482711	686.413	558.447
datasets/lsh10GB.dat	1	1	1	99482711	665.241	555.533
datasets/lsh10GB.dat	2	2	1	99482711	412.382	278.862
datasets/lsh10GB.dat	2	2	1	99482711	403.43	279
datasets/lsh10GB.dat	2	2	1	99482711	399.054	280.024
datasets/lsh10GB.dat	4	4	1	99482711	263.856	146.847
datasets/lsh10GB.dat	4	4	1	99482711	262.365	144.87
datasets/lsh10GB.dat	4	4	1	99482711	252.854	144.134
datasets/lsh10GB.dat	8	8	1	99482711	220.948	86.1935
datasets/lsh10GB.dat	8	8	1	99482711	198.943	84.9746
datasets/lsh10GB.dat	8	8	1	99482711	208.724	85.7525
datasets/lsh10GB.dat	12	12	1	99482711	209.864	84.4567
datasets/lsh10GB.dat	12	12	1	99482711	212.417	85.0224
datasets/lsh10GB.dat	12	12	1	99482711	223.093	85.51
datasets/lsh10GB.dat	16	16	1	99482711	232.069	83.987
datasets/lsh10GB.dat	16	16	1	99482711	199.995	84.1762
datasets/lsh10GB.dat	16	16	1	99482711	206.446	84.6192
