datasets/lsh1GB.dat	10	6	0	9956009	24.2409	11.5975
datasets/lsh1GB.dat	10	6	0	9956009	29.9751	12.2598
datasets/lsh1GB.dat	10	6	0	9956009	21.075	11.3526
datasets/lsh1GB.dat	8	8	0	9956009	16.1888	6.59785
datasets/lsh1GB.dat	8	8	0	9956009	16.5529	6.67311
datasets/lsh1GB.dat	8	8	0	9956009	16.4152	6.66647
datasets/lsh1GB.dat	6	10	0	9956009	18.2592	8.34164
datasets/lsh1GB.dat	6	10	0	9956009	17.929	8.23338
datasets/lsh1GB.dat	6	10	0	9956009	18.9679	8.40886
datasets/lsh1GB.dat	8	8	1	9956009	17.5705	7.99562
datasets/lsh1GB.dat	8	8	1	9956009	17.7424	8.03205
datasets/lsh1GB.dat	8	8	1	9956009	18.1325	8.12619
datasets/lsh1GB.dat	10	6	1	9956009	17.1634	7.39127
datasets/lsh1GB.dat	10	6	1	9956009	18.0344	7.47015
datasets/lsh1GB.dat	10	6	1	9956009	17.0447	7.35625
datasets/lsh1GB.dat	6	10	1	9956009	19.5752	9.4165
datasets/lsh1GB.dat	6	10	1	9956009	18.8242	9.25576
datasets/lsh1GB.dat	6	10	1	9956009	20.2677	9.35437
datasets/lsh5GB.dat	10	6	0	49742981	113.014	59.7373
datasets/lsh5GB.dat	10	6	0	49742981	118.855	50.2132
datasets/lsh5GB.dat	10	6	0	49742981	129.796	61.1161
datasets/lsh5GB.dat	8	8	0	49742981	100.024	34.6389
datasets/lsh5GB.dat	8	8	0	49742981	96.0918	33.4031
datasets/lsh5GB.dat	8	8	0	49742981	90.702	33.2153
datasets/lsh5GB.dat	6	10	0	49742981	101.899	41.7813
datasets/lsh5GB.dat	6	10	0	49742981	113.931	42.0501
datasets/lsh5GB.dat	6	10	0	49742981	104.33	41.8762
datasets/lsh5GB.dat	10	6	1	49742981	104.817	38.0153
datasets/lsh5GB.dat	10	6	1	49742981	102.835	37.6637
datasets/lsh5GB.dat	10	6	1	49742981	101.57	37.8507
datasets/lsh5GB.dat	8	8	1	49742981	101.839	40.7537
datasets/lsh5GB.dat	8	8	1	49742981	99.3255	40.396
datasets/lsh5GB.dat	8	8	1	49742981	98.1474	40.5047
datasets/lsh5GB.dat	6	10	1	49742981	109.303	48.8443
datasets/lsh5GB.dat	6	10	1	49742981	109.132	49.0163
datasets/lsh5GB.dat	6	10	1	49742981	122.293	48.4414
datasets/lsh1GB.dat	12	4	0	9956009	25.0032	14.0537
datasets/lsh1GB.dat	12	4	0	9956009	23.8303	13.6524
datasets/lsh1GB.dat	12	4	0	9956009	23.8548	13.9355
datasets/lsh1GB.dat	4	12	0	9956009	22.3653	11.8872
datasets/lsh1GB.dat	4	12	0	9956009	21.7584	11.887
datasets/lsh1GB.dat	4	12	0	9956009	21.9778	11.8184
datasets/lsh1GB.dat	12	4	1	9956009	18.5666	8.11314
datasets/lsh1GB.dat	12	4	1	9956009	17.7687	8.10408
datasets/lsh1GB.dat	12	4	1	9956009	17.5842	8.05338
datasets/lsh1GB.dat	4	12	1	9956009	22.7244	12.7739
datasets/lsh1GB.dat	4	12	1	9956009	22.7256	12.9172
datasets/lsh1GB.dat	4	12	1	9956009	22.257	12.6416
datasets/lsh5GB.dat	12	4	0	49742981	136.556	72.7631
datasets/lsh5GB.dat	12	4	0	49742981	139.436	71.7571
datasets/lsh5GB.dat	12	4	0	49742981	132.602	75.3745
datasets/lsh5GB.dat	4	12	0	49742981	121.083	59.4219
datasets/lsh5GB.dat	4	12	0	49742981	116.208	59.5745
datasets/lsh5GB.dat	4	12	0	49742981	121.105	59.0583
datasets/lsh5GB.dat	12	4	1	49742981	102.768	40.9151
datasets/lsh5GB.dat	12	4	1	49742981	100.771	40.7461
datasets/lsh5GB.dat	12	4	1	49742981	100.361	40.9238
datasets/lsh5GB.dat	4	12	1	49742981	120.887	64.307
datasets/lsh5GB.dat	4	12	1	49742981	124.919	64.6409
datasets/lsh5GB.dat	4	12	1	49742981	129.324	64.9623
